searched_key_word,brand,title,find_dim,find_dim_from_content,guess_dimensions,guess_dim_from_comment,image_path
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2034877/704859274/18686575-1689659598302.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2024907/704859274/1396563-1686232739548.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2024907/704859274/1396563-1686232738887.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2023910/704859274/21105968-1686155531168.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2042853/704859274/3845245-1690353122651.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2031886/704859274/15666232-1686848272449.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2023910/704859274/5681164-1688737671852.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2023910/704859274/5681164-1688737670561.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2023910/704859274/5681164-1688737671322.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2038865/704859274/3510394-1690025987261.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2029892/704859274/94958048-1686651621741.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2027898/704859274/881220-1691748389860.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2031886/704859274/14273436-1686841611383.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2031886/704859274/14273436-1686841610664.jpeg
